0.06784,0.171643
0.063762,0.174182
0.068345,0.17554
0.063072,0.164618
0.062056,0.161445
0.061373,0.175987
0.068434,0.179938
0.069124,0.180747
0.068982,0.164987
0.064624,0.164238
0.061654,0.166637
0.066589,0.183074
0.06974,0.180814
0.070361,0.183617
0.069387,0.188729
0.067568,0.163785
0.063127,0.170699
0.062677,0.171662
0.062935,0.167508
0.063019,0.1716
0.06485,0.170797
0.063377,0.169378
0.063489,0.167227
0.063731,0.169236
0.0636,0.17357
0.064069,0.185328
0.064028,0.172649
0.063982,0.170247
0.064217,0.172276
0.064625,0.171242
0.064661,0.169229
0.064498,0.17261
0.065216,0.188855
0.073292,0.187632
0.073403,0.189273
0.066316,0.170072
0.06923,0.184797
0.073911,0.191886
0.074632,0.184363
0.068538,0.19067
0.070182,0.181472
0.067481,0.183582
0.069782,0.190682
0.074609,0.181606
0.073431,0.192913
0.075042,0.182677
0.06837,0.175034
0.074335,0.196636
